iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
PER,South America,Peru,2020-05-24,119959.0,4205.0,3955.143,3456.0,83.0,115.429,3638.225,127.533,119.955,104.817,2.517,3.501,1.22,,,,,,,,,1321.0,146889.0,4.455,0.04,4148.0,0.126,0.263,3.8,tests performed,,,,,,,,,,92.59,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-05-25,123979.0,4020.0,4149.429,3629.0,173.0,120.0,3760.147,121.922,125.848,110.064,5.247,3.639,1.21,,,,,,,,,4914.0,151803.0,4.604,0.149,4214.0,0.128,0.264,3.8,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-05-26,129751.0,5772.0,4324.0,3788.0,159.0,124.857,3935.206,175.058,131.142,114.886,4.822,3.787,1.2,,,,,,,,,5351.0,157154.0,4.766,0.162,4179.0,0.127,0.274,3.6,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-05-27,135905.0,6154.0,4555.0,3983.0,195.0,137.0,4121.85,186.644,138.148,120.8,5.914,4.155,1.2,,,,,,,,,4803.0,161957.0,4.912,0.146,4160.0,0.126,0.271,3.7,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-05-28,141779.0,5874.0,4715.714,4099.0,116.0,135.857,4300.002,178.152,143.022,124.318,3.518,4.12,1.19,,,,,,,,,4930.0,166887.0,5.062,0.15,4331.0,0.131,0.267,3.7,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-05-29,148285.0,6506.0,5226.714,4230.0,131.0,140.857,4497.322,197.32,158.521,128.291,3.973,4.272,1.18,,,,,,,,,5308.0,172195.0,5.222,0.161,4298.0,0.13,0.272,3.7,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-05-30,155671.0,7386.0,5702.429,4371.0,141.0,142.571,4721.331,224.009,172.948,132.568,4.276,4.324,1.17,,,,,,,,,3541.0,175736.0,5.33,0.107,4310.0,0.131,0.273,3.7,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-05-31,164476.0,8805.0,6359.571,4506.0,135.0,150.0,4988.377,267.046,192.879,136.662,4.094,4.549,1.16,,,,,,,,,2265.0,178001.0,5.399,0.069,4445.0,0.135,0.263,3.8,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-01,170039.0,5563.0,6580.0,4634.0,128.0,143.571,5157.097,168.72,199.564,140.544,3.882,4.354,1.15,,,,,,,,,4819.0,182820.0,5.545,0.146,4431.0,0.134,0.263,3.8,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-02,178165.0,8126.0,6916.286,4767.0,133.0,139.857,5403.549,246.453,209.763,144.578,4.034,4.242,1.14,,,,,,,,,4929.0,187749.0,5.694,0.149,4371.0,0.133,0.26,3.8,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-03,178914.0,749.0,6144.143,4894.0,127.0,130.143,5426.266,22.716,186.345,148.43,3.852,3.947,1.12,,,,,,,,,3883.0,191632.0,5.812,0.118,4239.0,0.129,0.262,3.8,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-04,183198.0,4284.0,5917.0,5031.0,137.0,133.143,5556.195,129.929,179.456,152.585,4.155,4.038,1.11,,,,,,,,,4947.0,196579.0,5.962,0.15,4242.0,0.129,0.256,3.9,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-05,187400.0,4202.0,5587.857,5162.0,131.0,133.143,5683.637,127.442,169.474,156.558,3.973,4.038,1.11,,,,,,,,,4375.0,200954.0,6.095,0.133,4108.0,0.125,0.259,3.9,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-06,191758.0,4358.0,5155.286,5301.0,139.0,132.857,5815.81,132.173,156.354,160.774,4.216,4.029,1.1,,,,,,,,,3304.0,204258.0,6.195,0.1,4075.0,0.124,0.259,3.9,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-07,196515.0,4757.0,4577.0,5465.0,164.0,137.0,5960.085,144.275,138.815,165.747,4.974,4.155,1.09,,,,,,,,,1643.0,205901.0,6.245,0.05,3986.0,0.121,0.268,3.7,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-08,199696.0,3181.0,4236.714,5571.0,106.0,133.857,6056.561,96.476,128.495,168.962,3.215,4.06,1.08,,,,,,,,,4788.0,210689.0,6.39,0.145,3981.0,0.121,0.268,3.7,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-09,203736.0,4040.0,3653.0,5738.0,167.0,138.714,6179.09,122.529,110.791,174.027,5.065,4.207,1.08,,,,,,,,,4515.0,215204.0,6.527,0.137,3922.0,0.119,0.27,3.7,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-10,208823.0,5087.0,4272.714,5903.0,165.0,144.143,6333.373,154.283,129.587,179.032,5.004,4.372,1.07,,,,,,,,,4099.0,219303.0,6.651,0.124,3953.0,0.12,0.273,3.7,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-11,214788.0,5965.0,4512.857,6088.0,185.0,151.0,6514.285,180.912,136.87,184.642,5.611,4.58,1.07,,,,,,,,,4992.0,224295.0,6.803,0.151,3959.0,0.12,0.281,3.6,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-12,214788.0,0.0,3912.571,6088.0,0.0,132.286,6514.285,0.0,118.664,184.642,0.0,4.012,1.06,,,,,,,,,4721.0,229016.0,6.946,0.143,4009.0,0.122,0.281,3.6,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-13,220749.0,5961.0,4141.571,6308.0,220.0,143.857,6695.076,180.791,125.609,191.315,6.672,4.363,1.06,,,,,,,,,3596.0,232612.0,7.055,0.109,4051.0,0.123,0.28,3.6,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-14,229736.0,8987.0,4745.857,6688.0,380.0,174.714,6967.641,272.566,143.937,202.84,11.525,5.299,1.06,,,,,,,,,1145.0,233757.0,7.09,0.035,3979.0,0.121,0.282,3.5,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-15,232992.0,3256.0,4756.571,6860.0,172.0,184.143,7066.392,98.751,144.262,208.056,5.217,5.585,1.05,,,,,,,,,4846.0,238603.0,7.237,0.147,3988.0,0.121,0.288,3.5,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-16,237156.0,4164.0,4774.286,7056.0,196.0,188.286,7192.682,126.29,144.799,214.001,5.944,5.71,1.05,,,,,,,,,4743.0,243346.0,7.38,0.144,4020.0,0.122,0.295,3.4,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-17,240908.0,3752.0,4583.571,7257.0,201.0,193.429,7306.476,113.794,139.015,220.097,6.096,5.866,1.04,,,,,,,,,6092.0,249438.0,7.565,0.185,4305.0,0.131,0.294,3.4,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-18,244388.0,3480.0,4228.571,7461.0,204.0,196.143,7412.021,105.545,128.248,226.284,6.187,5.949,1.04,,,,,,,,,4885.0,254323.0,7.713,0.148,4290.0,0.13,0.293,3.4,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-19,247925.0,3537.0,4733.857,7660.0,199.0,224.571,7519.294,107.273,143.573,232.319,6.035,6.811,1.03,,,,,,,,,5210.0,259533.0,7.871,0.158,4360.0,0.132,0.299,3.3,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-20,251338.0,3413.0,4369.857,7861.0,201.0,221.857,7622.806,103.513,132.533,238.416,6.096,6.729,1.03,,,,,,,,,4121.0,263654.0,7.996,0.125,4435.0,0.135,0.299,3.3,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-21,254936.0,3598.0,3600.0,8045.0,184.0,193.857,7731.93,109.123,109.184,243.996,5.581,5.879,1.03,,,,,,,,,1857.0,265511.0,8.053,0.056,4536.0,0.138,0.298,3.4,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-22,257447.0,2511.0,3493.571,8223.0,178.0,194.714,7808.086,76.156,105.956,249.395,5.399,5.905,1.03,,,,,,,,,5018.0,270529.0,8.205,0.152,4561.0,0.138,0.295,3.4,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-23,260810.0,3363.0,3379.143,8404.0,181.0,192.571,7910.082,101.996,102.486,254.884,5.49,5.84,1.03,,,,,,,,,5997.0,276526.0,8.387,0.182,4740.0,0.144,0.285,3.5,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-24,264689.0,3879.0,3397.286,8586.0,182.0,189.857,8027.728,117.646,103.036,260.404,5.52,5.758,1.03,,,,,,,,,4652.0,281178.0,8.528,0.141,4534.0,0.138,0.286,3.5,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-25,268602.0,3913.0,3459.143,8761.0,175.0,185.714,8146.405,118.677,104.912,265.712,5.308,5.633,1.03,,,,,,,,,5202.0,286380.0,8.686,0.158,4580.0,0.139,0.292,3.4,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-26,272364.0,3762.0,3491.286,8939.0,178.0,182.714,8260.502,114.097,105.887,271.11,5.399,5.542,1.03,,,,,,,,,5702.0,292082.0,8.859,0.173,4650.0,0.141,0.291,3.4,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-27,275989.0,3625.0,3521.571,9135.0,196.0,182.0,8370.444,109.942,106.805,277.055,5.944,5.52,1.03,,,,,,,,,4450.0,296532.0,8.993,0.135,4697.0,0.142,0.291,3.4,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-28,279419.0,3430.0,3497.571,9317.0,182.0,181.714,8474.472,104.028,106.078,282.574,5.52,5.511,1.03,,,,,,,,,2286.0,298818.0,9.063,0.069,4758.0,0.144,0.286,3.5,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-29,282365.0,2946.0,3559.714,9504.0,187.0,183.0,8563.821,89.349,107.962,288.246,5.672,5.55,1.03,,,,,,,,,2444.0,301262.0,9.137,0.074,4390.0,0.133,0.289,3.5,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-06-30,285213.0,2848.0,3486.143,9677.0,173.0,181.857,8650.198,86.377,105.731,293.493,5.247,5.516,1.03,,,,,,,,,5603.0,306865.0,9.307,0.17,4334.0,0.131,0.299,3.3,tests performed,,,,,,,,,,89.81,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-01,288477.0,3264.0,3398.286,9860.0,183.0,182.0,8749.192,98.994,103.066,299.043,5.55,5.52,1.03,,,,,,,,,6141.0,313006.0,9.493,0.186,4547.0,0.138,0.294,3.4,tests performed,,,,,,,,,,78.7,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-02,292004.0,3527.0,3343.143,10045.0,185.0,183.429,8856.162,106.97,101.394,304.654,5.611,5.563,1.04,,,,,,,,,6083.0,319089.0,9.678,0.184,4673.0,0.142,0.276,3.6,tests performed,,,,,,,,,,78.7,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-03,295599.0,3595.0,3319.286,10226.0,181.0,183.857,8965.194,109.032,100.67,310.143,5.49,5.576,1.04,,,,,,,,,5693.0,324782.0,9.85,0.173,4671.0,0.142,0.265,3.8,tests performed,,,,,,,,,,78.7,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-04,299080.0,3481.0,3298.714,10412.0,186.0,182.429,9070.769,105.575,100.046,315.785,5.641,5.533,1.04,,,,,,,,,4947.0,329729.0,10.0,0.15,4742.0,0.144,0.257,3.9,tests performed,,,,,,,,,,78.7,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-05,302718.0,3638.0,3328.429,10589.0,177.0,181.714,9181.106,110.337,100.948,321.153,5.368,5.511,1.05,,,,,,,,,2880.0,332609.0,10.088,0.087,4827.0,0.146,0.257,3.9,tests performed,,,,,,,,,,78.7,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-06,305703.0,2985.0,3334.0,10772.0,183.0,181.143,9271.637,90.532,101.117,326.703,5.55,5.494,1.05,,,,,,,,,6054.0,338663.0,10.271,0.184,5343.0,0.162,0.254,3.9,tests performed,,,,,,,,,,78.7,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-07,309278.0,3575.0,3437.857,10952.0,180.0,182.143,9380.063,108.426,104.266,332.162,5.459,5.524,1.05,,,,,,,,,5345.0,344008.0,10.433,0.162,5306.0,0.161,0.248,4.0,tests performed,,,,,,,,,,78.7,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-08,312911.0,3633.0,3490.571,11133.0,181.0,181.857,9490.248,110.185,105.865,337.652,5.49,5.516,1.06,,,,,,,,,6216.0,350224.0,10.622,0.189,5317.0,0.161,0.247,4.0,tests performed,,,,,,,,,,78.7,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-09,316448.0,3537.0,3492.0,11314.0,181.0,181.286,9597.521,107.273,105.909,343.141,5.49,5.498,1.06,,,,,,,,,5651.0,355875.0,10.793,0.171,5255.0,0.159,0.258,3.9,tests performed,,,,,,,,,,78.7,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-10,319646.0,3198.0,3435.286,11500.0,186.0,182.0,9694.513,96.992,104.188,348.782,5.641,5.52,1.06,,,,,,,,,5729.0,361604.0,10.967,0.174,5260.0,0.16,0.265,3.8,tests performed,,,,,,,,,,78.7,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-11,322710.0,3064.0,3375.714,11682.0,182.0,181.429,9787.441,92.928,102.382,354.302,5.52,5.503,1.07,,,,,,,,,4428.0,366032.0,11.101,0.134,5186.0,0.157,0.273,3.7,tests performed,,,,,,,,,,75.93,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-12,326326.0,3616.0,3372.571,11870.0,188.0,183.0,9897.11,109.669,102.286,360.004,5.702,5.55,1.07,,,,,,,,,2548.0,368580.0,11.179,0.077,5139.0,0.156,0.278,3.6,tests performed,,,,,,,,,,75.93,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-13,330123.0,3797.0,3488.571,12054.0,184.0,183.143,10012.269,115.159,105.805,365.585,5.581,5.555,1.08,,,,,,,,,6865.0,375445.0,11.387,0.208,5255.0,0.159,0.283,3.5,tests performed,,,,,,,,,,75.93,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-14,333867.0,3744.0,3512.714,12229.0,175.0,182.429,10125.821,113.551,106.537,370.892,5.308,5.533,1.08,,,,,,,,,6438.0,381883.0,11.582,0.195,5411.0,0.164,0.285,3.5,tests performed,,,,,,,,,,75.93,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-15,337751.0,3884.0,3548.571,12417.0,188.0,183.429,10243.618,117.797,107.624,376.594,5.702,5.563,1.09,,,,,,,,,6352.0,388235.0,11.775,0.193,5430.0,0.165,0.293,3.4,tests performed,,,,,,,,,,75.93,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-16,341586.0,3835.0,3591.143,12615.0,198.0,185.857,10359.929,116.311,108.915,382.599,6.005,5.637,1.09,,,,,,,,,6713.0,394948.0,11.978,0.204,5582.0,0.169,0.291,3.4,tests performed,,,,,,,,,,75.93,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-17,345537.0,3951.0,3698.714,12799.0,184.0,185.571,10479.759,119.83,112.178,388.18,5.581,5.628,1.1,,,,,,,,,6502.0,401450.0,12.176,0.197,5692.0,0.173,0.291,3.4,tests performed,,,,,,,,,,75.93,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-18,349500.0,3963.0,3827.143,12998.0,199.0,188.0,10599.952,120.193,116.073,394.215,6.035,5.702,1.1,,,,,,,,,5396.0,406846.0,12.339,0.164,5831.0,0.177,0.287,3.5,tests performed,,,,,,,,,,75.93,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-19,353590.0,4090.0,3894.857,13187.0,189.0,188.143,10723.998,124.045,118.127,399.947,5.732,5.706,1.1,,,,,,,,,3259.0,410105.0,12.438,0.099,5932.0,0.18,0.281,3.6,tests performed,,,,,,,,,,75.93,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-20,357681.0,4091.0,3936.857,13384.0,197.0,190.0,10848.073,124.076,119.401,405.922,5.975,5.762,1.11,,,,,,,,,7004.0,417109.0,12.65,0.212,5952.0,0.181,0.279,3.6,tests performed,,,,,,,,,,75.93,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-21,362087.0,4406.0,4031.429,13579.0,195.0,192.857,10981.702,133.629,122.269,411.836,5.914,5.849,1.11,,,,,,,,,7363.0,424472.0,12.874,0.223,6084.0,0.185,0.274,3.6,tests performed,,,,,,,,,,75.93,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-22,366550.0,4463.0,4114.143,13767.0,188.0,192.857,11117.06,135.358,124.777,417.538,5.702,5.849,1.12,,,,,,,,,7731.0,432203.0,13.108,0.234,6281.0,0.19,0.264,3.8,tests performed,,,,,,,,,,75.93,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-23,371096.0,4546.0,4215.714,17654.0,3887.0,719.857,11254.935,137.875,127.858,535.426,117.888,21.832,1.12,,,,,,,,,7355.0,439558.0,13.331,0.223,6373.0,0.193,0.261,3.8,tests performed,,,,,,,,,,75.93,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-24,375961.0,4865.0,4346.286,17843.0,189.0,720.571,11402.486,147.55,131.818,541.159,5.732,21.854,1.13,,,,,,,,,6965.0,446523.0,13.543,0.211,6439.0,0.195,0.265,3.8,tests performed,,,,,,,,,,81.48,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-25,375961.0,0.0,3780.143,17843.0,0.0,692.143,11402.486,0.0,114.648,541.159,0.0,20.992,1.13,,,,,,,,,5881.0,452404.0,13.721,0.178,6508.0,0.197,0.265,3.8,tests performed,,,,,,,,,,81.48,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-26,375961.0,0.0,3195.857,17843.0,0.0,665.143,11402.486,0.0,96.927,541.159,0.0,20.173,1.14,,,,,,,,,2968.0,455372.0,13.811,0.09,6467.0,0.196,0.265,3.8,tests performed,,,,,,,,,,81.48,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-27,389717.0,13756.0,4576.571,18418.0,575.0,719.143,11819.69,417.204,138.802,558.598,17.439,21.811,1.15,,,,,,,,,7254.0,462626.0,14.031,0.22,6502.0,0.197,0.26,3.8,tests performed,,,,,,,,,,81.48,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-28,395005.0,5288.0,4702.571,18612.0,194.0,719.0,11980.069,160.379,142.624,564.482,5.884,21.806,1.15,,,,,,,,,2399.0,465025.0,14.104,0.073,5793.0,0.176,0.266,3.8,tests performed,,,,,,,,,,81.48,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-29,400683.0,5678.0,4876.143,18816.0,204.0,721.286,12152.277,172.208,147.888,570.669,6.187,21.876,1.16,,,,,,,,,7110.0,472135.0,14.319,0.216,5705.0,0.173,0.269,3.7,tests performed,,,,,,,,,,81.48,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-30,400683.0,0.0,4226.714,18816.0,0.0,166.0,12152.277,0.0,128.192,570.669,0.0,5.035,1.16,,,,,,,,,7075.0,479210.0,14.534,0.215,5665.0,0.172,0.274,3.6,tests performed,,,,,,,,,,81.48,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-07-31,407492.0,6809.0,4504.429,19021.0,205.0,168.286,12358.786,206.51,136.614,576.886,6.217,5.104,1.16,,,,,,,,,7462.0,486672.0,14.76,0.226,5736.0,0.174,0.27,3.7,tests performed,,,,,,,,,,81.48,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
PER,South America,Peru,2020-08-01,407492.0,0.0,4504.429,19021.0,0.0,168.286,12358.786,0.0,136.614,576.886,0.0,5.104,1.16,,,,,,,,,6569.0,493241.0,14.959,0.199,5834.0,0.177,0.271,3.7,tests performed,,,,,,,,,,81.48,32971846.0,25.129,29.1,7.151,4.455,12236.706,3.5,85.755,5.95,4.8,,,1.6,76.74,0.777
